USerID,TripID,Start Date Time,End Date Time,Trip Duration,Trip Run Time,"Average 
Speed
(Km/h)","Distance Covered
(Km)","Traffic Signal Violations
","Speed Violations
(in hours)","Keep Safe distance violations
(in hours)","Frequent lane change events
(count)"
UA000010,UA0000101549188270102,02/03/2019 10:04,02/03/2019 14:04,4,2.6,82.8,215.3,0,0.9,0.1,2
UA000015,UA0000151544483406216,12/10/2018 23:10,12/11/2018 01:04,1.9,1.6,108,172.8,1,0.8,0.2,2
UA000015,UA0000151536561633725,09/10/2018 06:40,09/10/2018 09:40,3,2.7,96,259.2,3,0.9,0.1,3
UA000013,UA0000131521244298958,03/16/2018 23:51,03/17/2018 00:03,0.2,0.2,98.4,19.7,0,0.1,0,18
UA000018,UA0000181542785374488,11/21/2018 07:29,11/21/2018 09:17,1.8,1.6,75.6,121,2,0.7,0.4,15
UA000013,UA0000131519490212217,02/24/2018 16:36,02/24/2018 16:48,0.2,0.2,108,21.6,3,0,0,13
UA000015,UA0000151546478275423,01/03/2019 01:17,01/03/2019 03:47,2.5,2.2,88.8,195.4,2,1,0,19
UA000012,UA0000121533646121248,08/07/2018 12:48,08/07/2018 14:12,1.4,1.2,80.4,96.5,3,0,0.3,3
UA000018,UA0000181537681565860,09/23/2018 05:46,09/23/2018 09:22,3.6,2.9,88.8,257.6,4,0.1,0.1,6
UA000017,UA0000171548491815764,01/26/2019 08:36,01/26/2019 10:12,1.6,1.3,94.8,123.3,0,0.6,0.3,7
UA000019,UA0000191548940220586,01/31/2019 13:10,01/31/2019 16:28,3.3,2.4,74.4,178.6,1,0.4,0.6,5
UA000017,UA0000171526040687970,05/11/2018 12:11,05/11/2018 13:11,1,0.9,93.6,84.3,0,0.4,0.2,13
UA000015,UA0000151533646749801,08/07/2018 12:59,08/07/2018 14:29,1.5,1.4,86.4,121,2,0.7,0,0
UA000020,UA0000201531727537472,07/16/2018 07:52,07/16/2018 10:10,2.3,1.6,94.8,151.7,3,0.5,0.3,15
UA000017,UA0000171526250120836,05/13/2018 22:22,05/14/2018 00:34,2.2,1.9,84,159.6,4,0.9,0.1,8
UA000010,UA0000101518727109732,02/15/2018 20:38,02/15/2018 22:14,1.6,1.2,80.4,96.5,2,0.1,0.2,16
UA000014,UA0000141539395248133,10/13/2018 01:47,10/13/2018 03:53,2.1,1.7,78,132.6,1,0,0.5,15
UA000010,UA0000101532471885083,07/24/2018 22:38,07/25/2018 00:50,2.2,1.5,93.6,140.4,2,0.2,0.1,12
UA000015,UA0000151548770522348,01/29/2019 14:02,01/29/2019 16:44,2.7,2.4,72,172.8,4,0,0,15
UA000015,UA0000151526264230710,05/14/2018 02:17,05/14/2018 04:29,2.2,2,80.4,160.8,1,0.4,0.1,9
UA000017,UA0000171526988243345,05/22/2018 11:24,05/22/2018 14:18,2.9,2.6,84,218.4,2,0.4,0.6,6
UA000013,UA0000131534559294920,08/18/2018 02:28,08/18/2018 05:40,3.2,2.9,90,261,2,1.4,0.5,19
UA000010,UA0000101534656851951,08/19/2018 05:34,08/19/2018 09:22,3.8,3.1,94.8,293.9,3,0.6,0.1,5
UA000016,UA0000161515782735047,01/12/2018 18:45,01/12/2018 21:39,2.9,2.5,78,195,3,0.6,0.5,4
UA000020,UA0000201523064496473,04/07/2018 01:28,04/07/2018 03:58,2.5,1.9,74.4,141.4,3,0.2,0.5,18
UA000011,UA0000111528358530028,06/07/2018 08:02,06/07/2018 09:08,1.1,0.7,103.2,72.3,2,0.3,0.1,1
UA000020,UA0000201519645168718,02/26/2018 11:39,02/26/2018 13:03,1.4,1.2,73.2,87.9,0,0.5,0.3,7
UA000011,UA0000111546939476234,01/08/2019 09:24,01/08/2019 10:54,1.5,1.2,88.8,106.6,3,0.1,0.4,7
UA000013,UA0000131516285082066,01/18/2018 14:18,01/18/2018 17:24,3.1,2.4,94.8,227.6,3,1.2,0.1,16
UA000016,UA0000161517321165186,01/30/2018 14:06,01/30/2018 14:18,0.2,0.2,80.4,16.1,2,0,0,6
UA000010,UA0000101521484084243,03/19/2018 18:28,03/19/2018 19:22,0.9,0.9,75.6,68.1,3,0.4,0.1,3
UA000019,UA0000191531340660434,07/11/2018 20:24,07/11/2018 21:30,1.1,0.8,78,62.4,1,0.2,0,8
UA000014,UA0000141543610757183,11/30/2018 20:45,11/30/2018 21:39,0.9,0.8,85.2,68.2,1,0.2,0.1,6
UA000012,UA0000121517082923627,01/27/2018 19:55,01/27/2018 22:37,2.7,1.7,85.2,144.9,4,0.4,0.5,6
UA000010,UA0000101543835187771,12/03/2018 11:06,12/03/2018 11:24,0.3,0.3,72,21.6,4,0,0.1,9
UA000017,UA0000171524287794036,04/21/2018 05:16,04/21/2018 05:58,0.7,0.5,99.6,49.8,4,0.1,0.1,19
UA000018,UA0000181522746877519,04/03/2018 09:14,04/03/2018 11:02,1.8,1.3,102,132.6,0,0.5,0.4,9
UA000018,UA0000181544703907464,12/13/2018 12:25,12/13/2018 16:25,4,3,76.8,230.4,0,0.6,0.9,2
UA000011,UA0000111537866839210,09/25/2018 09:13,09/25/2018 12:19,3.1,2.2,73.2,161.1,4,0.6,0.4,13
UA000011,UA0000111526742668450,05/19/2018 15:11,05/19/2018 17:29,2.3,1.9,106.8,203,4,0.5,0.6,10
UA000012,UA0000121520856838801,03/12/2018 12:13,03/12/2018 15:25,3.2,2.8,74.4,208.4,3,1,0.5,16
UA000015,UA0000151527938230749,06/02/2018 11:17,06/02/2018 14:47,3.5,2.4,91.2,218.9,0,0.9,0.2,2
UA000012,UA0000121537012430397,09/15/2018 11:53,09/15/2018 15:41,3.8,2.9,99.6,288.9,1,0.1,0.9,1
UA000012,UA0000121517754159803,02/04/2018 14:22,02/04/2018 15:52,1.5,1,96,96,0,0.4,0.2,9
UA000011,UA0000111529847911162,06/24/2018 13:45,06/24/2018 17:33,3.8,3.1,82.8,256.7,0,0.8,0,8
UA000014,UA0000141550441774786,02/17/2019 22:16,02/17/2019 23:40,1.4,1.2,105.6,126.8,3,0.1,0.3,3
UA000020,UA0000201537856326353,09/25/2018 06:18,09/25/2018 07:12,0.9,0.7,80.4,56.3,1,0.1,0.1,16
UA000015,UA0000151533409482152,08/04/2018 19:04,08/04/2018 20:52,1.8,1.4,99.6,139.5,4,0.1,0.1,14
UA000014,UA0000141533488343648,08/05/2018 16:59,08/05/2018 19:53,2.9,2.5,98.4,246,2,0.1,0.6,10
UA000010,UA0000101529816460097,06/24/2018 05:01,06/24/2018 05:31,0.5,0.4,82.8,33.2,1,0.1,0.1,17
UA000010,UA0000101548124791578,01/22/2019 02:39,01/22/2019 05:27,2.8,1.9,81.6,155.1,3,0.7,0,19
UA000016,UA0000161520304667796,03/06/2018 02:51,03/06/2018 04:03,1.2,1,88.8,88.8,3,0.4,0.1,18
UA000014,UA0000141546184205153,12/30/2018 15:36,12/30/2018 17:36,2,1.7,75.6,128.6,1,0.3,0.5,2
UA000018,UA0000181522827040772,04/04/2018 07:30,04/04/2018 11:00,3.5,2.6,80.4,209.1,3,0.9,0.5,1
UA000016,UA0000161517205570408,01/29/2018 05:59,01/29/2018 08:05,2.1,1.6,82.8,132.5,1,0.6,0.5,5
UA000015,UA0000151518377974103,02/11/2018 19:39,02/11/2018 21:33,1.9,1.2,79.2,95.1,0,0,0,18
UA000011,UA0000111514750220881,12/31/2017 19:57,12/31/2017 22:09,2.2,1.5,78,117,4,0.7,0.5,19
UA000014,UA0000141525010684731,04/29/2018 14:04,04/29/2018 17:58,3.9,3.4,97.2,330.5,2,1.4,0.5,18
UA000013,UA0000131547643950624,01/16/2019 13:05,01/16/2019 13:17,0.2,0.2,92.4,18.5,3,0,0,9
UA000019,UA0000191537147344709,09/17/2018 01:22,09/17/2018 02:16,0.9,0.8,90,72,2,0.1,0.1,16
UA000019,UA0000191516340467339,01/19/2018 05:41,01/19/2018 07:41,2,1.6,98.4,157.5,0,0.5,0.3,18
UA000019,UA0000191517401418673,01/31/2018 12:23,01/31/2018 12:41,0.3,0.3,102,30.6,1,0.1,0,10
UA000010,UA0000101529664906949,06/22/2018 10:55,06/22/2018 12:55,2,1.6,75.6,121,3,0.5,0.1,19
UA000011,UA0000111547402024342,01/13/2019 17:53,01/13/2019 18:23,0.5,0.5,92.4,46.2,3,0.2,0,10
UA000010,UA0000101550676599726,02/20/2019 15:30,02/20/2019 19:12,3.7,3.2,92.4,295.7,2,0.4,1,18
UA000020,UA0000201534524300998,08/17/2018 16:45,08/17/2018 18:39,1.9,1.3,73.2,95.2,4,0,0.4,2
UA000018,UA0000181535682501604,08/31/2018 02:28,08/31/2018 05:16,2.8,2.1,82.8,173.9,2,0.9,0.5,12
UA000017,UA0000171540870164821,10/30/2018 03:29,10/30/2018 05:29,2,1.4,84,117.6,0,0.3,0.3,19
UA000013,UA0000131548754685167,01/29/2019 09:38,01/29/2019 13:08,3.5,2.2,96,211.2,3,0.1,0.4,2
UA000011,UA0000111524337851018,04/21/2018 19:10,04/21/2018 21:52,2.7,1.8,87.6,157.7,4,0.7,0.1,19
UA000017,UA0000171519810271473,02/28/2018 09:31,02/28/2018 10:01,0.5,0.5,93.6,46.8,2,0.2,0.1,20
UA000010,UA0000101524252798622,04/20/2018 19:33,04/20/2018 21:39,2.1,1.3,78,101.4,1,0.3,0,19
UA000013,UA0000131534987691728,08/23/2018 01:28,08/23/2018 05:16,3.8,2.4,94.8,227.6,0,0.7,0.2,2
UA000016,UA0000161523935221365,04/17/2018 03:20,04/17/2018 04:14,0.9,0.7,92.4,64.7,1,0.3,0.2,16
UA000011,UA0000111542982696136,11/23/2018 14:18,11/23/2018 17:54,3.6,2.4,99.6,239.1,1,0.1,0.4,1
UA000017,UA0000171517030101459,01/27/2018 05:15,01/27/2018 06:15,1,0.8,90,72,1,0.3,0.1,7
UA000011,UA0000111525711849874,05/07/2018 16:50,05/07/2018 18:44,1.9,1.7,74.4,126.5,0,0.8,0.4,4
UA000018,UA0000181541852911475,11/10/2018 12:28,11/10/2018 16:22,3.9,3.1,104.4,323.7,1,1,0.9,7
UA000019,UA0000191518341579807,02/11/2018 09:33,02/11/2018 12:21,2.8,1.8,81.6,146.9,3,0.5,0.5,9
UA000013,UA0000131530054757168,06/26/2018 23:12,06/27/2018 02:24,3.2,2.2,94.8,208.6,3,0.5,0.2,5
UA000010,UA0000101526080128002,05/11/2018 23:08,05/12/2018 01:32,2.4,1.7,86.4,146.9,2,0.2,0.5,18
UA000013,UA0000131519828981735,02/28/2018 14:43,02/28/2018 15:55,1.2,0.9,97.2,87.5,0,0.1,0.2,16
UA000015,UA0000151545163852397,12/18/2018 20:10,12/18/2018 23:22,3.2,2.6,100.8,262.1,3,0.5,0.1,15
UA000020,UA0000201543395133745,11/28/2018 08:52,11/28/2018 11:28,2.6,2.2,96,211.2,2,0.2,0.1,10
UA000010,UA0000101523037512952,04/06/2018 17:58,04/06/2018 21:46,3.8,3.4,82.8,281.6,0,0.8,0.3,14
UA000012,UA0000121532235660302,07/22/2018 05:01,07/22/2018 08:43,3.7,3.3,73.2,241.6,3,0.9,0.6,2
UA000020,UA0000201519857532084,02/28/2018 22:38,02/28/2018 23:50,1.2,1,92.4,92.4,0,0.1,0.1,4
UA000016,UA0000161535114588927,08/24/2018 12:43,08/24/2018 13:43,1,0.8,94.8,75.9,2,0.1,0.1,8
UA000010,UA0000101516632653707,01/22/2018 14:50,01/22/2018 18:02,3.2,2.8,91.2,255.4,4,0.8,0.8,3
UA000015,UA0000151515016910872,01/03/2018 22:01,01/03/2018 23:31,1.5,1.4,81.6,114.3,3,0.2,0.3,0
UA000019,UA0000191532676513543,07/27/2018 07:28,07/27/2018 09:34,2.1,1.7,96,163.2,0,0.5,0.5,10
UA000018,UA0000181522663790123,04/02/2018 10:09,04/02/2018 12:15,2.1,1.7,73.2,124.5,1,0.4,0.3,14
UA000017,UA0000171542364327292,11/16/2018 10:32,11/16/2018 11:32,1,0.8,103.2,82.6,3,0.2,0.2,13
UA000018,UA0000181531791568897,07/17/2018 01:39,07/17/2018 04:21,2.7,2,87.6,175.2,1,0.7,0.1,17
UA000017,UA0000171546556713971,01/03/2019 23:05,01/04/2019 00:35,1.5,1,82.8,82.8,1,0.5,0.3,16
UA000017,UA0000171549589482630,02/08/2019 01:31,02/08/2019 04:49,3.3,2.9,98.4,285.4,3,0.1,0.3,14
UA000018,UA0000181518721263190,02/15/2018 19:01,02/15/2018 20:01,1,0.9,87.6,78.9,1,0.4,0.2,10
UA000016,UA0000161522290747371,03/29/2018 02:32,03/29/2018 05:56,3.4,2.5,88.8,222,0,0,0,2
UA000018,UA0000181524694701678,04/25/2018 22:18,04/26/2018 00:42,2.4,1.6,80.4,128.7,4,0.3,0.3,9
UA000013,UA0000131546270483654,12/31/2018 15:34,12/31/2018 17:22,1.8,1.6,106.8,170.9,1,0,0.5,13
UA000020,UA0000201547621164462,01/16/2019 06:46,01/16/2019 09:52,3.1,2.6,100.8,262.1,3,1.3,0.2,17
UA000013,UA0000131548066519979,01/21/2019 10:28,01/21/2019 12:22,1.9,1.4,85.2,119.3,3,0.1,0,7
UA000020,UA0000201547935316101,01/19/2019 22:01,01/20/2019 00:07,2.1,1.7,92.4,157.1,3,0.7,0.3,2
UA000017,UA0000171525907552364,05/09/2018 23:12,05/10/2018 00:00,0.8,0.8,104.4,83.6,3,0.4,0.2,0
UA000014,UA0000141533820324894,08/09/2018 13:12,08/09/2018 16:30,3.3,2,80.4,160.8,1,0,0.6,13
UA000014,UA0000141518336494730,02/11/2018 08:08,02/11/2018 10:14,2.1,1.9,103.2,196.1,0,0.6,0.1,2
UA000011,UA0000111551315457377,02/28/2019 00:57,02/28/2019 01:33,0.6,0.5,106.8,53.4,1,0.2,0.1,1
UA000014,UA0000141521541404069,03/20/2018 10:23,03/20/2018 10:35,0.2,0.2,73.2,14.7,1,0,0,8
UA000018,UA0000181531973906372,07/19/2018 04:18,07/19/2018 07:48,3.5,3.1,96,297.6,2,1.2,0.4,19
UA000019,UA0000191517200408771,01/29/2018 04:33,01/29/2018 04:45,0.2,0.2,91.2,18.3,3,0,0,9
UA000016,UA0000161519135967515,02/20/2018 14:12,02/20/2018 14:48,0.6,0.5,97.2,48.6,3,0.1,0,18
UA000018,UA0000181528974110035,06/14/2018 11:01,06/14/2018 13:01,2,1.3,103.2,134.2,2,0.3,0.4,10
UA000020,UA0000201535882078919,09/02/2018 09:54,09/02/2018 13:36,3.7,2.3,93.6,215.3,3,0.1,0.2,2
UA000014,UA0000141528227469013,06/05/2018 19:37,06/05/2018 22:55,3.3,2.9,100.8,292.4,1,1.1,0.6,10
UA000013,UA0000131542368001574,11/16/2018 11:33,11/16/2018 11:39,0.1,0.1,100.8,10.1,4,0,0,3
UA000018,UA0000181523800237806,04/15/2018 13:50,04/15/2018 17:08,3.3,2.2,100.8,221.8,4,0.8,0.4,7
UA000013,UA0000131548961211829,01/31/2019 19:00,01/31/2019 20:36,1.6,1.1,76.8,84.5,1,0.4,0,6
UA000014,UA0000141536996098084,09/15/2018 07:21,09/15/2018 08:15,0.9,0.8,79.2,63.4,2,0.1,0.1,10
UA000012,UA0000121522098416079,03/26/2018 21:06,03/26/2018 22:18,1.2,1,91.2,91.2,2,0.3,0.2,18
UA000020,UA0000201527379250629,05/27/2018 00:00,05/27/2018 04:00,4,2.9,96,278.4,3,0,0.9,11
UA000017,UA0000171536822671780,09/13/2018 07:11,09/13/2018 08:59,1.8,1.6,76.8,122.9,3,0.7,0.3,17
UA000015,UA0000151524408529138,04/22/2018 14:48,04/22/2018 14:54,0.1,0.1,103.2,10.4,0,0,0,17
UA000020,UA0000201532711496280,07/27/2018 17:11,07/27/2018 21:05,3.9,2.5,99.6,249,3,0.7,0.1,18
UA000017,UA0000171539641061647,10/15/2018 22:04,10/15/2018 23:28,1.4,1,80.4,80.4,4,0.4,0.1,20
UA000015,UA0000151547627450480,01/16/2019 08:30,01/16/2019 11:48,3.3,2,76.8,153.6,2,0.3,0.2,12
UA000019,UA0000191542747649570,11/20/2018 21:00,11/21/2018 00:54,3.9,3,79.2,237.6,1,1.1,0.1,11
UA000015,UA0000151528340487374,06/07/2018 03:01,06/07/2018 06:01,3,2.1,108,226.8,1,0,0.2,13
UA000011,UA0000111519570144580,02/25/2018 14:49,02/25/2018 18:37,3.8,2.9,106.8,309.8,3,1,0.9,17
UA000017,UA0000171551355294047,02/28/2019 12:01,02/28/2019 15:01,3,2.3,82.8,190.5,1,0.1,0.1,14
UA000018,UA0000181534918785101,08/22/2018 06:19,08/22/2018 06:55,0.6,0.5,82.8,41.4,3,0.1,0.1,2
UA000019,UA0000191550464890158,02/18/2019 04:41,02/18/2019 07:53,3.2,2.7,108,291.6,2,1.3,0,10
UA000012,UA0000121526600949150,05/17/2018 23:49,05/18/2018 02:55,3.1,2.8,97.2,272.2,2,0.1,0.8,1
UA000010,UA0000101522257039036,03/28/2018 17:10,03/28/2018 17:34,0.4,0.4,100.8,40.4,2,0.1,0.1,13
UA000020,UA0000201518400093143,02/12/2018 01:48,02/12/2018 04:36,2.8,2,78,156,3,0.5,0.1,8
UA000012,UA0000121520211530509,03/05/2018 00:58,03/05/2018 02:40,1.7,1.3,92.4,120.2,4,0.2,0.3,1
UA000020,UA0000201520103345470,03/03/2018 18:55,03/03/2018 20:25,1.5,1,102,102,4,0.4,0.3,19
UA000018,UA0000181517630390396,02/03/2018 03:59,02/03/2018 06:53,2.9,1.9,76.8,146,3,0.4,0.4,12
UA000015,UA0000151550443349377,02/17/2019 22:42,02/17/2019 23:24,0.7,0.5,99.6,49.8,0,0.1,0.1,7
UA000010,UA0000101515905539756,01/14/2018 04:52,01/14/2018 07:16,2.4,2.2,75.6,166.4,1,0.2,0.2,10
UA000011,UA0000111538963407841,10/08/2018 01:50,10/08/2018 04:56,3.1,2.7,73.2,197.7,3,0.7,0.3,13
UA000012,UA0000121544070288660,12/06/2018 04:24,12/06/2018 05:48,1.4,1.1,94.8,104.3,2,0.5,0.2,12
UA000015,UA0000151540715206578,10/28/2018 08:26,10/28/2018 11:26,3,2.2,88.8,195.4,1,0.1,0.5,5
UA000018,UA0000181548845354162,01/30/2019 10:49,01/30/2019 11:01,0.2,0.2,88.8,17.8,4,0.1,0,0
UA000015,UA0000151551704175122,03/04/2019 12:56,03/04/2019 14:02,1.1,0.9,88.8,80,1,0.3,0.1,17
UA000015,UA0000151551362436584,02/28/2019 14:00,02/28/2019 17:48,3.8,2.6,78,202.8,2,0.1,0.1,6
UA000019,UA0000191541611714719,11/07/2018 17:28,11/07/2018 20:46,3.3,2.1,82.8,173.9,4,1,0.6,4
UA000017,UA0000171534669783965,08/19/2018 09:09,08/19/2018 12:51,3.7,3.3,108,356.4,2,0.7,0,17
UA000018,UA0000181542885041381,11/22/2018 11:10,11/22/2018 13:22,2.2,1.5,97.2,145.8,0,0.3,0.3,7
UA000013,UA0000131541154340514,11/02/2018 10:25,11/02/2018 13:37,3.2,2.9,105.6,306.3,2,1,0.6,18
UA000014,UA0000141538962142828,10/08/2018 01:29,10/08/2018 03:41,2.2,2,88.8,177.6,2,0.8,0.6,6
UA000012,UA0000121524104386763,04/19/2018 02:19,04/19/2018 03:19,1,0.7,108,75.6,1,0.3,0.1,9
UA000020,UA0000201524075282610,04/18/2018 18:14,04/18/2018 20:02,1.8,1.4,75.6,105.9,1,0.5,0.3,12
UA000014,UA0000141550984379304,02/24/2019 04:59,02/24/2019 05:29,0.5,0.5,74.4,37.2,3,0.2,0,9
UA000012,UA0000121542186688768,11/14/2018 09:11,11/14/2018 10:29,1.3,1,84,84,2,0.3,0.3,19
UA000011,UA0000111530365061474,06/30/2018 13:24,06/30/2018 16:06,2.7,2.5,104.4,261,1,1.2,0.1,10
UA000017,UA0000171538002691235,09/26/2018 22:58,09/27/2018 01:52,2.9,2.3,74.4,171.2,1,0.6,0.3,10
UA000010,UA0000101541984484353,11/12/2018 01:01,11/12/2018 03:25,2.4,2.1,105.6,221.8,1,0.9,0.4,2
UA000012,UA0000121523994390667,04/17/2018 19:46,04/17/2018 22:40,2.9,2.3,98.4,226.4,3,0.1,0.3,15
UA000015,UA0000151530872913846,07/06/2018 10:28,07/06/2018 12:52,2.4,1.7,108,183.6,1,0.7,0.4,3
UA000013,UA0000131529805761918,06/24/2018 02:02,06/24/2018 03:20,1.3,0.9,93.6,84.3,1,0.2,0.1,18
UA000015,UA0000151518625508769,02/14/2018 16:25,02/14/2018 20:01,3.6,2.6,103.2,268.4,2,0.6,0,8
UA000013,UA0000131527720141673,05/30/2018 22:42,05/30/2018 23:18,0.6,0.5,103.2,51.6,2,0.1,0.1,2
UA000015,UA0000151531368511383,07/12/2018 04:08,07/12/2018 06:44,2.6,1.9,96,182.4,1,0.7,0.4,7
UA000019,UA0000191514854080335,01/02/2018 00:48,01/02/2018 01:00,0.2,0.2,99.6,20,1,0,0,19
UA000014,UA0000141536719161149,09/12/2018 02:26,09/12/2018 02:32,0.1,0.1,79.2,8,1,0,0,5
UA000012,UA0000121538119487647,09/28/2018 07:24,09/28/2018 09:42,2.3,1.5,76.8,115.2,3,0.1,0.4,13
UA000020,UA0000201531794097987,07/17/2018 02:21,07/17/2018 02:57,0.6,0.4,85.2,34.1,3,0,0.1,8
UA000014,UA0000141546088988536,12/29/2018 13:09,12/29/2018 14:03,0.9,0.9,92.4,83.2,3,0.4,0.1,3
UA000016,UA0000161538644750685,10/04/2018 09:19,10/04/2018 11:19,2,1.6,92.4,147.9,2,0.7,0.2,13
UA000016,UA0000161540608779966,10/27/2018 02:53,10/27/2018 05:35,2.7,2.3,100.8,231.9,1,0.8,0.4,4
UA000011,UA0000111529681819064,06/22/2018 15:36,06/22/2018 17:06,1.5,1.2,78,93.6,3,0.4,0.2,4
UA000012,UA0000121529790027891,06/23/2018 21:40,06/23/2018 22:34,0.9,0.8,96,76.8,4,0,0.1,1
UA000014,UA0000141550596984810,02/19/2019 17:23,02/19/2019 21:05,3.7,2.5,99.6,249,4,0.7,0.7,2
UA000017,UA0000171514771525542,01/01/2018 01:52,01/01/2018 05:16,3.4,2.8,91.2,255.4,4,0.2,0.1,12
UA000011,UA0000111529895735527,06/25/2018 03:02,06/25/2018 06:20,3.3,2.5,102,255,3,0.1,0.2,2
UA000011,UA0000111541377096743,11/05/2018 00:18,11/05/2018 03:06,2.8,2.3,91.2,209.8,2,0.9,0.1,17
UA000011,UA0000111514932262715,01/02/2018 22:31,01/02/2018 23:43,1.2,1.1,98.4,108.3,3,0.3,0,11
UA000017,UA0000171533127412182,08/01/2018 12:43,08/01/2018 16:43,4,2.5,75.6,189,1,0.6,0.3,16
UA000011,UA0000111543252004505,11/26/2018 17:06,11/26/2018 17:42,0.6,0.6,76.8,46.1,0,0,0.1,6
UA000018,UA0000181535418139417,08/28/2018 01:02,08/28/2018 01:14,0.2,0.2,106.8,21.4,4,0.1,0,9
UA000018,UA0000181546353304677,01/01/2019 14:35,01/01/2019 16:53,2.3,1.5,98.4,147.6,2,0.2,0,5
UA000014,UA0000141528143616389,06/04/2018 20:20,06/04/2018 23:26,3.1,1.9,90,171,4,0.2,0.4,4
UA000014,UA0000141537581225112,09/22/2018 01:53,09/22/2018 02:47,0.9,0.8,105.6,84.5,2,0.1,0,14
UA000018,UA0000181538066618800,09/27/2018 16:43,09/27/2018 17:43,1,0.9,81.6,73.5,2,0.2,0,18
UA000012,UA0000121525756362062,05/08/2018 05:12,05/08/2018 06:54,1.7,1.2,102,122.4,4,0.2,0.3,19
UA000011,UA0000111516159839042,01/17/2018 03:30,01/17/2018 06:00,2.5,1.7,100.8,171.4,1,0,0.2,3
UA000010,UA0000101539706304443,10/16/2018 16:11,10/16/2018 19:23,3.2,2.5,72,180,3,0.6,0.8,13
UA000013,UA0000131528161408010,06/05/2018 01:16,06/05/2018 02:46,1.5,1.2,76.8,92.2,1,0.2,0.1,16
UA000017,UA0000171535915907889,09/02/2018 19:18,09/02/2018 21:12,1.9,1.3,96,124.8,1,0.6,0,1
UA000020,UA0000201546292674030,12/31/2018 21:44,01/01/2019 01:38,3.9,3.6,78,280.8,2,0.4,0.7,9
UA000012,UA0000121534593994536,08/18/2018 12:06,08/18/2018 15:18,3.2,2.4,90,216,2,0.8,0.1,8
UA000014,UA0000141531800427566,07/17/2018 04:07,07/17/2018 07:25,3.3,2.3,93.6,215.3,2,0.5,0.3,17
UA000019,UA0000191529842528634,06/24/2018 12:15,06/24/2018 15:51,3.6,3,106.8,320.4,3,0.9,0.8,14
UA000015,UA0000151547072899480,01/09/2019 22:28,01/10/2019 01:46,3.3,2.2,72,158.4,3,0.9,0.7,11
UA000013,UA0000131520020519662,03/02/2018 19:55,03/02/2018 20:43,0.8,0.7,82.8,58,0,0.2,0.1,3
UA000019,UA0000191532327743914,07/23/2018 06:35,07/23/2018 08:41,2.1,1.7,104.4,177.5,1,0.3,0.2,7
UA000016,UA0000161539718662293,10/16/2018 19:37,10/16/2018 23:13,3.6,3.3,79.2,261.4,2,0.2,0.1,3
UA000018,UA0000181534351746025,08/15/2018 16:49,08/15/2018 20:49,4,2.8,73.2,205,0,0.3,0.1,1
UA000011,UA0000111533259718042,08/03/2018 01:28,08/03/2018 03:52,2.4,1.8,91.2,164.2,0,0.3,0.1,7
UA000017,UA0000171550754643059,02/21/2019 13:10,02/21/2019 14:58,1.8,1.4,106.8,149.6,2,0.2,0.2,9
UA000019,UA0000191539664240120,10/16/2018 04:30,10/16/2018 07:18,2.8,2.4,75.6,181.5,3,0.9,0.3,6
UA000014,UA0000141531180602475,07/09/2018 23:56,07/10/2018 03:44,3.8,2.7,76.8,207.4,0,0.7,0.4,1
UA000010,UA0000101538711255138,10/05/2018 03:47,10/05/2018 07:17,3.5,2.8,99.6,278.9,2,1.2,0.3,1
UA000013,UA0000131539937521475,10/19/2018 08:25,10/19/2018 09:19,0.9,0.7,105.6,74,4,0.2,0.2,14
UA000018,UA0000181548192306627,01/22/2019 21:25,01/22/2019 21:49,0.4,0.4,106.8,42.8,2,0.1,0.1,14
UA000018,UA0000181524288425404,04/21/2018 05:27,04/21/2018 09:09,3.7,3,108,324,0,1.3,0.6,17
UA000014,UA0000141530759067611,07/05/2018 02:51,07/05/2018 04:57,2.1,1.4,99.6,139.5,2,0.4,0.1,15
UA000014,UA0000141520690092147,03/10/2018 13:54,03/10/2018 17:06,3.2,2.6,105.6,274.6,3,0.3,0.5,10
UA000012,UA0000121538882246775,10/07/2018 03:17,10/07/2018 05:59,2.7,2,94.8,189.6,4,0.6,0.1,16
UA000010,UA0000101526840855637,05/20/2018 18:27,05/20/2018 22:03,3.6,2.7,86.4,233.3,1,0.6,0.7,13
UA000015,UA0000151551711101456,03/04/2019 14:51,03/04/2019 18:15,3.4,2.7,92.4,249.5,3,0.1,0.8,13
UA000014,UA0000141538356855766,10/01/2018 01:20,10/01/2018 01:26,0.1,0.1,87.6,8.8,3,0,0,12
UA000016,UA0000161518896708418,02/17/2018 19:45,02/17/2018 21:39,1.9,1.5,106.8,160.2,0,0.3,0.4,4
UA000012,UA0000121518582369225,02/14/2018 04:26,02/14/2018 04:44,0.3,0.3,85.2,25.6,2,0,0.1,12
UA000010,UA0000101539795074511,10/17/2018 16:51,10/17/2018 17:39,0.8,0.6,78,46.8,2,0.3,0.1,6
UA000020,UA0000201520529439978,03/08/2018 17:17,03/08/2018 19:11,1.9,1.6,76.8,122.9,4,0.7,0.1,12
UA000016,UA0000161520321726538,03/06/2018 07:35,03/06/2018 08:23,0.8,0.6,82.8,49.7,0,0.3,0.1,1
UA000019,UA0000191533865716412,08/10/2018 01:48,08/10/2018 05:24,3.6,2.4,74.4,178.6,3,0.1,0.5,16
UA000019,UA0000191522817966944,04/04/2018 04:59,04/04/2018 08:05,3.1,2.7,82.8,223.6,3,0.7,0.6,6
